price,carrier,start_date,end_date,total_stops,dep_time_outbound,dep_time_inbound,duration_outbound,duration_inbound,from,to,day_of_week,month_number,day_of_month,outbound_duration_minutes,inbound_duration_minutes,time_of_day_outbound,time_of_day_inbound,day_of_year
901,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,1:55 AM,20h 50m, 21h 20m,AMS,BKK,3,2,1,1250.0,1280.0,Morning,Early Morning,32
901,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,1:55 AM,23h 20m, 21h 20m,AMS,BKK,3,2,1,1400.0,1280.0,Morning,Early Morning,32
901,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,7:55 PM,20h 50m, 27h 20m,AMS,BKK,3,2,1,1250.0,1640.0,Morning,Morning,32
901,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,7:55 PM,23h 20m, 27h 20m,AMS,BKK,3,2,1,1400.0,1640.0,Morning,Morning,32
952,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,3:35 AM,20h 50m, 19h 40m,AMS,BKK,3,2,1,1250.0,1180.0,Morning,Early Morning,32
952,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,3:35 AM,23h 20m, 19h 40m,AMS,BKK,3,2,1,1400.0,1180.0,Morning,Early Morning,32
1391,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,1:55 AM,20h 50m, 23h 45m,AMS,BKK,3,2,1,1250.0,1425.0,Morning,Early Morning,32
1391,China Eastern,02/01/2024,02/08/2024,2,7:35 PM,1:55 AM,23h 20m, 23h 45m,AMS,BKK,3,2,1,1400.0,1425.0,Morning,Early Morning,32
1462,China Eastern,02/01/2024,02/08/2024,2,3:55 PM,1:55 AM,20h 30m, 21h 20m,AMS,BKK,3,2,1,1230.0,1280.0,Early Morning,Early Morning,32
1462,China Eastern,02/01/2024,02/08/2024,2,3:55 PM,7:55 PM,20h 30m, 27h 20m,AMS,BKK,3,2,1,1230.0,1640.0,Early Morning,Morning,32
1601,China Eastern,02/01/2024,02/08/2024,2,3:55 PM,1:55 AM,20h 30m, 23h 45m,AMS,BKK,3,2,1,1230.0,1425.0,Early Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,2:30 PM,1:05 AM,21h 35m, 17h 35m,AMS,BKK,3,2,1,1295.0,1055.0,Early Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,2:30 PM,3:10 AM,21h 35m, 15h 30m,AMS,BKK,3,2,1,1295.0,930.0,Early Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,2:30 PM,3:10 AM,21h 35m, 22h 50m,AMS,BKK,3,2,1,1295.0,1370.0,Early Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,2:30 PM,4:40 PM,21h 35m, 21h 10m,AMS,BKK,3,2,1,1295.0,1270.0,Early Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,1:05 AM,14h 5m, 17h 35m,AMS,BKK,3,2,1,845.0,1055.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,1:05 AM,14h 40m, 17h 35m,AMS,BKK,3,2,1,880.0,1055.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,3:10 AM,14h 5m, 15h 30m,AMS,BKK,3,2,1,845.0,930.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,3:10 AM,14h 5m, 22h 50m,AMS,BKK,3,2,1,845.0,1370.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,3:10 AM,14h 40m, 15h 30m,AMS,BKK,3,2,1,880.0,930.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,3:10 AM,14h 40m, 22h 50m,AMS,BKK,3,2,1,880.0,1370.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,4:40 PM,14h 5m, 21h 10m,AMS,BKK,3,2,1,845.0,1270.0,Morning,Early Morning,32
943,Emirates,02/01/2024,02/08/2024,2,10:00 PM,4:40 PM,14h 40m, 21h 10m,AMS,BKK,3,2,1,880.0,1270.0,Morning,Early Morning,32
994,Emirates,02/01/2024,02/08/2024,2,2:30 PM,9:30 AM,21h 35m, 16h 30m,AMS,BKK,3,2,1,1295.0,990.0,Early Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,2:30 PM,8:35 PM,21h 35m, 17h 15m,AMS,BKK,3,2,1,1295.0,1035.0,Early Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,2:30 PM,8:35 PM,21h 35m, 22h 5m,AMS,BKK,3,2,1,1295.0,1325.0,Early Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,9:30 AM,14h 5m, 16h 30m,AMS,BKK,3,2,1,845.0,990.0,Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,9:30 AM,14h 40m, 16h 30m,AMS,BKK,3,2,1,880.0,990.0,Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,8:35 PM,14h 5m, 17h 15m,AMS,BKK,3,2,1,845.0,1035.0,Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,8:35 PM,14h 5m, 22h 5m,AMS,BKK,3,2,1,845.0,1325.0,Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,8:35 PM,14h 40m, 17h 15m,AMS,BKK,3,2,1,880.0,1035.0,Morning,Morning,32
994,Emirates,02/01/2024,02/08/2024,2,10:00 PM,8:35 PM,14h 40m, 22h 5m,AMS,BKK,3,2,1,880.0,1325.0,Morning,Morning,32
1020,Emirates,02/01/2024,02/08/2024,2,2:30 PM,1:05 AM,15h 35m, 17h 35m,AMS,BKK,3,2,1,935.0,1055.0,Early Morning,Early Morning,32
1020,Emirates,02/01/2024,02/08/2024,2,2:30 PM,3:10 AM,15h 35m, 15h 30m,AMS,BKK,3,2,1,935.0,930.0,Early Morning,Early Morning,32
1020,Emirates,02/01/2024,02/08/2024,2,2:30 PM,3:10 AM,15h 35m, 22h 50m,AMS,BKK,3,2,1,935.0,1370.0,Early Morning,Early Morning,32
1020,Emirates,02/01/2024,02/08/2024,2,2:30 PM,4:40 PM,15h 35m, 21h 10m,AMS,BKK,3,2,1,935.0,1270.0,Early Morning,Early Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,6:25 AM,21h 20m, 16h 30m,AMS,BKK,3,2,1,1280.0,990.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,6:25 AM,21h 20m, 20h 30m,AMS,BKK,3,2,1,1280.0,1230.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,11:45 PM,21h 20m, 16h 55m,AMS,BKK,3,2,1,1280.0,1015.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,11:45 PM,21h 20m, 19h 15m,AMS,BKK,3,2,1,1280.0,1155.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,11:45 PM,21h 20m, 19h 40m,AMS,BKK,3,2,1,1280.0,1180.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,11:45 PM,21h 20m, 23h 10m,AMS,BKK,3,2,1,1280.0,1390.0,Afternoon,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,6:25 AM,19h 20m, 16h 30m,AMS,BKK,3,2,1,1160.0,990.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,6:25 AM,19h 20m, 20h 30m,AMS,BKK,3,2,1,1160.0,1230.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,11:45 PM,19h 20m, 16h 55m,AMS,BKK,3,2,1,1160.0,1015.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 15m,AMS,BKK,3,2,1,1160.0,1155.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,11:45 PM,19h 20m, 19h 40m,AMS,BKK,3,2,1,1160.0,1180.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:00 PM,11:45 PM,19h 20m, 23h 10m,AMS,BKK,3,2,1,1160.0,1390.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,6:25 AM,18h 30m, 16h 30m,AMS,BKK,3,2,1,1110.0,990.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,6:25 AM,18h 30m, 20h 30m,AMS,BKK,3,2,1,1110.0,1230.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,11:45 PM,18h 30m, 16h 55m,AMS,BKK,3,2,1,1110.0,1015.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 15m,AMS,BKK,3,2,1,1110.0,1155.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,11:45 PM,18h 30m, 19h 40m,AMS,BKK,3,2,1,1110.0,1180.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,2:50 PM,11:45 PM,18h 30m, 23h 10m,AMS,BKK,3,2,1,1110.0,1390.0,Early Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,6:25 AM,14h 50m, 16h 30m,AMS,BKK,3,2,1,890.0,990.0,Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,6:25 AM,14h 50m, 20h 30m,AMS,BKK,3,2,1,890.0,1230.0,Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,11:45 PM,14h 50m, 16h 55m,AMS,BKK,3,2,1,890.0,1015.0,Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 15m,AMS,BKK,3,2,1,890.0,1155.0,Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,11:45 PM,14h 50m, 19h 40m,AMS,BKK,3,2,1,890.0,1180.0,Morning,Morning,32
995,Turkish Airlines,02/01/2024,02/08/2024,2,6:30 PM,11:45 PM,14h 50m, 23h 10m,AMS,BKK,3,2,1,890.0,1390.0,Morning,Morning,32
1017,Turkish Airlines,02/01/2024,02/08/2024,2,12:00 PM,10:55 PM,21h 20m, 17h 45m,AMS,BKK,3,2,1,1280.0,1065.0,Afternoon,Morning,32
1000,Air France,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1000,Air France,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1000,Air France,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1000,Air France,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1000,Air France,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1019,Air France,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 16h 35m,AMS,BKK,3,2,1,1225.0,995.0,Morning,Morning,32
1019,Air France,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 16h 35m,AMS,BKK,3,2,1,1200.0,995.0,Morning,Morning,32
1019,Air France,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 16h 35m,AMS,BKK,3,2,1,1145.0,995.0,Morning,Morning,32
1019,Air France,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 16h 35m,AMS,BKK,3,2,1,1065.0,995.0,Morning,Morning,32
1019,Air France,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 16h 35m,AMS,BKK,3,2,1,890.0,995.0,Afternoon,Morning,32
1020,Air France,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 18h 50m,AMS,BKK,3,2,1,1225.0,1130.0,Morning,Morning,32
1020,Air France,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 18h 50m,AMS,BKK,3,2,1,1200.0,1130.0,Morning,Morning,32
1020,Air France,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 18h 50m,AMS,BKK,3,2,1,1145.0,1130.0,Morning,Morning,32
1020,Air France,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 18h 50m,AMS,BKK,3,2,1,1065.0,1130.0,Morning,Morning,32
1020,Air France,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 18h 50m,AMS,BKK,3,2,1,890.0,1130.0,Afternoon,Morning,32
1021,Air France,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1021,Air France,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1021,Air France,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1021,Air France,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1021,Air France,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1040,Air France,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 16h 35m,AMS,BKK,3,2,1,1225.0,995.0,Morning,Morning,32
1040,Air France,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 16h 35m,AMS,BKK,3,2,1,1200.0,995.0,Morning,Morning,32
1040,Air France,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 16h 35m,AMS,BKK,3,2,1,1145.0,995.0,Morning,Morning,32
1040,Air France,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 16h 35m,AMS,BKK,3,2,1,1065.0,995.0,Morning,Morning,32
1040,Air France,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 16h 35m,AMS,BKK,3,2,1,890.0,995.0,Afternoon,Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,2:10 AM,18h 0m, 17h 20m,AMS,BKK,3,2,1,1080.0,1040.0,Afternoon,Early Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,3:00 AM,18h 0m, 16h 30m,AMS,BKK,3,2,1,1080.0,990.0,Afternoon,Early Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,7:10 PM,18h 0m, 21h 50m,AMS,BKK,3,2,1,1080.0,1310.0,Afternoon,Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,2:10 AM,21h 55m, 17h 20m,AMS,BKK,3,2,1,1315.0,1040.0,Early Morning,Early Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,3:00 AM,21h 55m, 16h 30m,AMS,BKK,3,2,1,1315.0,990.0,Early Morning,Early Morning,32
1008,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,7:10 PM,21h 55m, 21h 50m,AMS,BKK,3,2,1,1315.0,1310.0,Early Morning,Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,2:10 AM,17h 15m, 17h 20m,AMS,BKK,3,2,1,1035.0,1040.0,Afternoon,Early Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,3:00 AM,17h 15m, 16h 30m,AMS,BKK,3,2,1,1035.0,990.0,Afternoon,Early Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,7:10 PM,17h 15m, 21h 50m,AMS,BKK,3,2,1,1035.0,1310.0,Afternoon,Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,2:10 AM,15h 35m, 17h 20m,AMS,BKK,3,2,1,935.0,1040.0,Early Morning,Early Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,3:00 AM,15h 35m, 16h 30m,AMS,BKK,3,2,1,935.0,990.0,Early Morning,Early Morning,32
1075,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,7:10 PM,15h 35m, 21h 50m,AMS,BKK,3,2,1,935.0,1310.0,Early Morning,Morning,32
1132,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,8:40 PM,18h 0m, 22h 50m,AMS,BKK,3,2,1,1080.0,1370.0,Afternoon,Morning,32
1132,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,8:40 PM,21h 55m, 22h 50m,AMS,BKK,3,2,1,1315.0,1370.0,Early Morning,Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,2:10 AM,14h 50m, 17h 20m,AMS,BKK,3,2,1,890.0,1040.0,Early Morning,Early Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,2:10 AM,20h 55m, 17h 20m,AMS,BKK,3,2,1,1255.0,1040.0,Early Morning,Early Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,3:00 AM,14h 50m, 16h 30m,AMS,BKK,3,2,1,890.0,990.0,Early Morning,Early Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,3:00 AM,20h 55m, 16h 30m,AMS,BKK,3,2,1,1255.0,990.0,Early Morning,Early Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,7:10 PM,14h 50m, 21h 50m,AMS,BKK,3,2,1,890.0,1310.0,Early Morning,Morning,32
1164,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,7:10 PM,20h 55m, 21h 50m,AMS,BKK,3,2,1,1255.0,1310.0,Early Morning,Morning,32
1199,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,8:40 PM,17h 15m, 22h 50m,AMS,BKK,3,2,1,1035.0,1370.0,Afternoon,Morning,32
1199,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,8:40 PM,15h 35m, 22h 50m,AMS,BKK,3,2,1,935.0,1370.0,Early Morning,Morning,32
1260,Qatar Airways,02/01/2024,02/08/2024,2,12:50 PM,8:40 PM,18h 0m, 20h 20m,AMS,BKK,3,2,1,1080.0,1220.0,Afternoon,Morning,32
1260,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,8:40 PM,21h 55m, 20h 20m,AMS,BKK,3,2,1,1315.0,1220.0,Early Morning,Morning,32
1288,Qatar Airways,02/01/2024,02/08/2024,2,3:15 PM,8:40 PM,14h 50m, 22h 50m,AMS,BKK,3,2,1,890.0,1370.0,Early Morning,Morning,32
1009,Multiple Airlines,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1009,Multiple Airlines,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1009,Multiple Airlines,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1009,Multiple Airlines,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1009,Multiple Airlines,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1028,Multiple Airlines,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 16h 35m,AMS,BKK,3,2,1,1225.0,995.0,Morning,Morning,32
1028,Multiple Airlines,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 16h 35m,AMS,BKK,3,2,1,1200.0,995.0,Morning,Morning,32
1028,Multiple Airlines,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 16h 35m,AMS,BKK,3,2,1,1145.0,995.0,Morning,Morning,32
1028,Multiple Airlines,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 16h 35m,AMS,BKK,3,2,1,1065.0,995.0,Morning,Morning,32
1028,Multiple Airlines,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 16h 35m,AMS,BKK,3,2,1,890.0,995.0,Afternoon,Morning,32
1029,Multiple Airlines,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 18h 50m,AMS,BKK,3,2,1,1225.0,1130.0,Morning,Morning,32
1029,Multiple Airlines,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 18h 50m,AMS,BKK,3,2,1,1200.0,1130.0,Morning,Morning,32
1029,Multiple Airlines,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 18h 50m,AMS,BKK,3,2,1,1145.0,1130.0,Morning,Morning,32
1029,Multiple Airlines,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 18h 50m,AMS,BKK,3,2,1,1065.0,1130.0,Morning,Morning,32
1029,Multiple Airlines,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 18h 50m,AMS,BKK,3,2,1,890.0,1130.0,Afternoon,Morning,32
1044,Multiple Airlines,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1044,Multiple Airlines,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1044,Multiple Airlines,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1044,Multiple Airlines,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1044,Multiple Airlines,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1065,Multiple Airlines,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1065,Multiple Airlines,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1065,Multiple Airlines,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1065,Multiple Airlines,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1065,Multiple Airlines,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1053,KLM,02/01/2024,02/08/2024,2,6:50 AM,11:30 AM,20h 25m, 16h 20m,AMS,BKK,3,2,1,1225.0,980.0,Morning,Morning,32
1053,KLM,02/01/2024,02/08/2024,2,7:15 AM,11:30 AM,20h 0m, 16h 20m,AMS,BKK,3,2,1,1200.0,980.0,Morning,Morning,32
1053,KLM,02/01/2024,02/08/2024,2,8:10 AM,11:30 AM,19h 5m, 16h 20m,AMS,BKK,3,2,1,1145.0,980.0,Morning,Morning,32
1053,KLM,02/01/2024,02/08/2024,2,9:30 AM,11:30 AM,17h 45m, 16h 20m,AMS,BKK,3,2,1,1065.0,980.0,Morning,Morning,32
1053,KLM,02/01/2024,02/08/2024,2,12:25 PM,11:30 AM,14h 50m, 16h 20m,AMS,BKK,3,2,1,890.0,980.0,Afternoon,Morning,32
1079,KLM,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 16h 35m,AMS,BKK,3,2,1,1225.0,995.0,Morning,Morning,32
1079,KLM,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 16h 35m,AMS,BKK,3,2,1,1200.0,995.0,Morning,Morning,32
1079,KLM,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 16h 35m,AMS,BKK,3,2,1,1145.0,995.0,Morning,Morning,32
1079,KLM,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 16h 35m,AMS,BKK,3,2,1,1065.0,995.0,Morning,Morning,32
1079,KLM,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 16h 35m,AMS,BKK,3,2,1,890.0,995.0,Afternoon,Morning,32
1080,KLM,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 18h 50m,AMS,BKK,3,2,1,1225.0,1130.0,Morning,Morning,32
1080,KLM,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 18h 50m,AMS,BKK,3,2,1,1200.0,1130.0,Morning,Morning,32
1080,KLM,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 18h 50m,AMS,BKK,3,2,1,1145.0,1130.0,Morning,Morning,32
1080,KLM,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 18h 50m,AMS,BKK,3,2,1,1065.0,1130.0,Morning,Morning,32
1080,KLM,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 18h 50m,AMS,BKK,3,2,1,890.0,1130.0,Afternoon,Morning,32
1144,KLM,02/01/2024,02/08/2024,2,6:50 AM,9:00 AM,20h 25m, 17h 0m,AMS,BKK,3,2,1,1225.0,1020.0,Morning,Morning,32
1144,KLM,02/01/2024,02/08/2024,2,7:15 AM,9:00 AM,20h 0m, 17h 0m,AMS,BKK,3,2,1,1200.0,1020.0,Morning,Morning,32
1144,KLM,02/01/2024,02/08/2024,2,8:10 AM,9:00 AM,19h 5m, 17h 0m,AMS,BKK,3,2,1,1145.0,1020.0,Morning,Morning,32
1144,KLM,02/01/2024,02/08/2024,2,9:30 AM,9:00 AM,17h 45m, 17h 0m,AMS,BKK,3,2,1,1065.0,1020.0,Morning,Morning,32
1144,KLM,02/01/2024,02/08/2024,2,12:25 PM,9:00 AM,14h 50m, 17h 0m,AMS,BKK,3,2,1,890.0,1020.0,Afternoon,Morning,32
1212,KLM,02/01/2024,02/08/2024,1,5:05 PM,11:30 AM,11h 0m, 16h 20m,AMS,BKK,3,2,1,660.0,980.0,Morning,Morning,32
1231,KLM,02/01/2024,02/08/2024,1,6:50 AM,12:30 PM,20h 25m, 12h 30m,AMS,BKK,3,2,1,1225.0,750.0,Morning,Afternoon,32
1231,KLM,02/01/2024,02/08/2024,1,7:15 AM,12:30 PM,20h 0m, 12h 30m,AMS,BKK,3,2,1,1200.0,750.0,Morning,Afternoon,32
